"seed","ari","nmi","n_vertices","n_communities"
1165,0.0173533017204274,0.0346770476365298,159,13
1166,0.0376190109769863,0.0593313761426953,160,15
1167,0.0199058216427221,0.0327805127354809,154,15
1168,0.0153175652263683,0.0280681430935073,156,13
1169,0.0354282110571692,0.0456998276812403,160,13
1170,0.0264309035065028,0.0451454003710724,156,15
1171,0.0264244759678674,0.0536240727197042,165,14
1172,0.0209249399955424,0.0465023850978609,154,13
1173,0.0187367352784561,0.0274092004477443,161,13
1174,0.0169202953629009,0.0382205644339471,152,14
1175,0.0419225170640038,0.0580053755948182,152,14
1176,0.0259657300394315,0.0498925330586713,170,12
1177,0.0203070692497691,0.0474114718786615,145,14
1178,0.0321801840852321,0.0406728674729376,161,12
1179,0.0141105178037171,0.0255434089888877,162,12
1180,0.0327159193388661,0.0525793442115488,156,15
1181,0.0416227977718417,0.0607680590591364,151,13
1182,0.0410574534954824,0.0533404521071555,162,14
1183,0.0229340381476208,0.0459895673160355,155,13
1184,0.0233231419060879,0.0447520151630375,157,13
1185,0.0458765162552364,0.0550548970505852,164,13
1186,0.02133470651214,0.0332913124865111,168,14
1187,0.0137455382410265,0.0338642437774079,164,14
1188,0.0346289184385672,0.0545201040603525,154,14
1189,0.0395493645883848,0.0518224352139965,154,14
1190,0.0223453563711405,0.0473230000350748,151,13
1191,0.021890429754669,0.0438327973383331,154,13
1192,0.0303131400633233,0.0364157763967618,158,12
1193,0.0313993558276148,0.0494325871762449,148,14
1194,0.0293424217549125,0.0500275812280305,156,13
1195,0.0199489637748375,0.0429860739748933,153,14
1196,0.0208111199014969,0.0329097695706755,159,14
1197,0.0326494878345119,0.0496020262511875,152,14
1198,0.0333030662441271,0.0425973322255273,155,13
1199,0.0296326289264471,0.0415293575500567,162,12
1200,0.0214950409564745,0.0343203817245774,155,12
1201,0.0295019769678391,0.0463886235561249,160,13
1202,0.0213970138371198,0.0478098911042672,152,14
1203,0.021705746508165,0.0378234065073901,162,12
1204,0.0257477124921629,0.042340088919195,163,12
1205,0.017113597903904,0.0296903192503587,152,13
1206,0.0166526851837072,0.0390046172793697,153,15
1207,0.0291620310576392,0.0485370765972898,156,14
1208,0.0273900862402151,0.0387995823919614,148,13
1209,0.0221767066663323,0.0420084923331032,170,14
1210,0.0234218620033317,0.0405852413906501,157,13
1211,0.023361718097687,0.0386178447167391,158,14
1212,0.0353011612255525,0.0484136151355721,159,13
1213,0.0200329308233359,0.0293490947501408,152,14
1214,0.01947471201195,0.0466509748173732,164,13
1215,0.0325191059862735,0.0528031008602689,151,15
1216,0.0111411373484346,0.0375025167572048,165,13
1217,0.0198394980217696,0.0329776505334817,158,15
1218,0.0199252576822642,0.0422017532030558,151,15
1219,0.0125240126715192,0.0230366153489655,151,12
1220,0.0208263403100447,0.0492269049796536,152,14
1221,0.013516248399567,0.0341466152497462,153,12
1222,0.0296531992518533,0.048556891914526,159,12
1223,0.0360690487404033,0.0512505450541542,147,13
1224,0.0250624064303401,0.0420980954683599,154,14
1225,0.0155723511206153,0.0364098075548608,158,13
1226,0.02109316327193,0.0292304465159104,161,14
1227,0.000157281235276244,0.00942938200005212,150,14
1228,0.0283022746486096,0.0447652760618939,159,12
1229,0.0214902160887698,0.0495758239632073,159,13
1230,0.019665571606137,0.0333711075093095,154,13
1231,0.0121441673270646,0.0210122762402358,158,12
1232,0.0472310545598139,0.0716537725999082,150,13
1233,0.0291741892183941,0.0482156935462578,154,13
1234,0.0293863437765819,0.0369447948441386,162,13
1235,0.0252619296964048,0.0491941649381049,159,13
1236,0.0377654800497294,0.0463303246300106,153,12
1237,0.0157729876397499,0.0345705734505045,149,12
1238,0.0359806901805622,0.0544710693434077,154,13
1239,0.0246137852111342,0.047751567722018,162,14
1240,0.0310267679545901,0.0435772887344242,163,14
1241,0.0167485285173769,0.028336329460798,158,13
1242,0.0354125263919025,0.0440804525410699,157,14
1243,0.0216710084394616,0.0563437159104654,156,14
1244,0.0236293080839552,0.0298838114386491,160,13
1245,0.0320032747980472,0.0421116637394081,147,14
1246,0.0126223966802086,0.0378318997842107,164,12
1247,0.0300696147739358,0.0534066157471418,151,13
1248,0.0185765629230387,0.0416571755046883,152,14
1249,0.0278890697046297,0.0405898330670034,152,14
1250,0.0146416205063088,0.0390893909291207,163,13
1251,0.0208650043037658,0.0463632227787229,155,13
1252,0.0440963168742669,0.0670191225176768,154,14
1253,0.0163683012036961,0.0486512791950605,158,13
1254,0.0365457975445447,0.0505899767606799,160,14
1255,0.0282873308552195,0.0468116502580431,149,14
1256,0.0331231062467078,0.0486579828587903,157,14
1257,0.031631294412862,0.051292449532632,154,15
1258,0.0116860856328183,0.0280466364664343,153,13
1259,0.0252773461331399,0.0364905073940728,150,13
1260,0.0276043888326966,0.0437846009677546,158,13
1261,0.022855901819946,0.0365049263400227,154,13
1262,0.0309507105771228,0.0479238698990794,166,13
1263,0.0156583990768378,0.042642687295377,155,14
1264,0.0353860499527973,0.0487226040052173,161,14
1265,0.0151530395038619,0.031536686808657,160,13
1266,0.0328179387446321,0.0527374157104585,164,14
1267,0.020299826148185,0.0330264295792949,161,13
1268,0.0313839947258988,0.0406452250538113,150,13
1269,0.00934184875457917,0.0182188357653249,156,13
1270,0.0147899156941876,0.0285520965145843,154,13
1271,0.0247841720763439,0.0497856945748514,164,13
1272,0.0372691686037405,0.0503956429273229,155,14
1273,0.00997134707920083,0.0182582410353134,146,13
1274,0.0134042401545533,0.0478694790090262,151,14
1275,0.029821574799386,0.0421461292878702,156,12
1276,0.0276093700068805,0.0440984607882703,144,13
1277,0.0236462628324415,0.0293651454277271,151,12
1278,0.032144496880613,0.0485583794629602,152,14
1279,0.025528439049654,0.0309251209857765,154,12
1280,0.00760805819320248,0.0306913061470919,157,14
1281,0.02561398910457,0.0501008029143532,158,13
1282,0.0233918704907419,0.0369555935802416,158,13
1283,0.0167583703020634,0.0441656421116289,155,13
1284,0.0253124621778416,0.0440584619384793,154,13
1285,0.0131945470396408,0.023823418226072,148,14
1286,0.0218654329238399,0.0372998657997991,146,13
1287,0.0417892462090055,0.0593607731166367,163,13
1288,0.0259355109263531,0.0399079717975995,158,15
1289,0.0158919024398814,0.032707277008632,157,13
1290,0.0143551683522936,0.0295486739487282,154,13
1291,0.0301777171831533,0.0529064579580718,161,15
1292,0.0300432996454264,0.052483869136553,155,13
1293,0.0374958955660206,0.0535850720824416,158,12
1294,0.0317285648762066,0.0467202224754079,168,12
1295,0.0246292935065534,0.0417059639078168,151,15
1296,0.0247091705655991,0.0502405852392117,168,13
1297,0.0396677954988151,0.0569028283395718,167,14
1298,0.0317027734143507,0.0373785015361483,165,12
1299,0.0284241253902339,0.0550987732758673,161,13
1300,0.00971552588794606,0.0193206443773312,162,12
1301,0.0255938108028742,0.0436573385784327,161,12
1302,0.00733762709320395,0.0288965552444855,154,14
1303,0.0196336099457125,0.031386921977975,159,13
1304,0.0111646636502449,0.0354970714018157,158,14
1305,0.0215876375988276,0.0460058917232447,157,15
1306,0.019462930315637,0.0346701500861717,159,14
1307,0.0444096117923702,0.0560061630466582,158,13
1308,0.0299181630902704,0.0496462621951158,162,14
1309,0.0197555435579858,0.0469713640103028,163,14
1310,0.0124047573304357,0.0384472264316175,164,12
1311,0.0167016615531735,0.031607433958416,152,14
1312,0.0226216041999214,0.0372238745902945,161,13
1313,0.0194490691852283,0.0435929779135351,148,14
1314,0.0294390979015327,0.0494212240459265,151,14
1315,0.0151570961801172,0.0277221808949203,157,13
1316,0.0371681217496549,0.0513141851042452,165,13
1317,0.019395955016357,0.0411116555209215,155,15
1318,0.0181353147084672,0.0434514885650466,154,13
1319,0.0174551308664695,0.0267176313326269,157,14
1320,0.0295359918974607,0.043817211312653,157,12
1321,0.0113974544153296,0.0217765069866321,155,13
1322,0.0147715681637014,0.0385699032514285,160,12
1323,0.0430017902573588,0.0488231544381212,158,13
1324,0.0196729390014161,0.0440231337163013,163,13
1325,0.0289494816422777,0.0427020078198011,152,14
1326,0.034138473813971,0.0494477620186033,151,13
1327,0.0175900700887991,0.0306296821449272,156,12
1328,0.030744293257451,0.0501449627437656,151,15
1329,0.0451215468102696,0.0578076754016527,160,12
1330,0.0297425885047713,0.0388271207975795,154,13
1331,0.0223596848458226,0.0500183060500289,147,13
1332,0.0260979729417179,0.0412962205166146,159,13
1333,0.0192839948424693,0.0382418642965867,155,13
1334,0.0149973292468761,0.0272175844151429,148,13
1335,0.0130725483107203,0.0216345409538642,158,12
1336,0.0158219659819603,0.0400680507829206,158,15
1337,0.0104639510449472,0.027874937853249,154,12
1338,0.014173812134053,0.0289320889899391,156,13
1339,0.0394290331914969,0.0470071214112553,156,12
1340,0.0293194887265047,0.0406868997029949,167,13
1341,0.0236276681369398,0.0351856283111845,151,12
1342,0.0313268427461569,0.0477385518632472,161,15
1343,0.0272476435443017,0.034013444904424,155,13
1344,0.0193092466269592,0.0436403540918064,160,14
1345,0.0214725657747176,0.0334632957342683,158,14
1346,0.0257307315839048,0.0536676238275706,158,13
1347,0.017106070222758,0.0472807588324598,158,14
1348,0.0223000008762621,0.040927198989877,154,16
1349,0.00731785451730476,0.0330275042964043,165,14
1350,0.0314060670508201,0.0510996511176988,160,14
1351,0.0292841712086523,0.037426396394505,152,12
1352,0.0373835368161935,0.0487536586377954,165,15
1353,0.00909613353353197,0.0319454991332843,149,13
1354,0.0330142688365707,0.0522247415806587,156,13
1355,0.0226769341068822,0.0285773861376128,156,13
1356,0.0368601138934551,0.0558843626869965,154,13
1357,0.0290782135304695,0.0405057433343764,160,13
1358,0.0177132838678655,0.0286247615086651,151,13
1359,0.0189907008134117,0.0335355402581341,157,14
1360,0.0233992642701063,0.0415862509178453,152,14
1361,0.0173504359292058,0.0376055785348924,161,12
1362,0.0182378872840816,0.0281813568871979,160,12
1363,0.0306702716153176,0.0587874614034344,153,13
1364,0.0152678645848961,0.0385686570812878,141,14
1365,0.0223742893888297,0.0355090038636873,162,14
1366,0.0231805567896454,0.0303019988377038,159,14
1367,0.0186342421674877,0.0387650744327659,147,12
1368,0.0177282806195916,0.0310682498434355,157,13
1369,0.0189422807101542,0.0375009761518228,160,13
1370,0.0313472979773395,0.0515102188166722,151,14
1371,0.0245479061870414,0.0376918724396894,152,14
1372,0.0085715634775406,0.0361912068150483,155,13
1373,0.0110358300928774,0.0263158800620066,149,13
1374,0.0240605572379147,0.0384080502298326,153,15
1375,0.0188365898604217,0.0262253662579551,160,13
1376,0.0279561895395974,0.0509410810137973,155,13
1377,0.0271181857391488,0.0426315567689125,158,13
1378,0.0135829135517169,0.0364253629434044,163,12
1379,0.0238733739597164,0.0505103539046208,159,13
1380,0.0168080226423924,0.0347240118586076,158,15
1381,0.0272552746416404,0.0452028344693691,151,14
1382,0.0264078686465223,0.0343612952734829,157,12
1383,0.0342985779291009,0.0453398465299782,152,15
1384,0.0215955695504746,0.0367289365682572,159,13
1385,0.0180654884350466,0.0369316420585161,164,13
1386,0.0339443533370537,0.0507477933364204,158,13
1387,0.0254592077620885,0.0390607562128861,149,13
1388,0.0173708627774913,0.0236501995532333,158,13
1389,0.0209408974055954,0.0382531718955499,160,13
1390,0.0235886141230665,0.0308525594694175,150,12
1391,0.0289366990256377,0.0580682823943619,154,12
1392,0.0382959696044824,0.0607219931705943,152,13
1393,0.0199613215466046,0.0378476920806694,151,14
1394,0.00842471188091437,0.0297397529432048,155,12
1395,0.0139001055042593,0.0358822175952212,159,13
1396,0.0155740643164046,0.0329785209678451,152,13
1397,0.0287372533406495,0.03922681683225,159,13
1398,0.0254595913755052,0.0397372258947823,155,13
1399,0.0253578892264177,0.0342982861599697,155,13
1400,0.0288698009383136,0.0372544680921866,150,14
1401,0.0200076119909529,0.0385485706093272,147,12
1402,0.0156610317690816,0.0355429036136201,160,14
1403,0.0295082612006277,0.0453244301782884,145,13
1404,0.0286634270406382,0.0511312392358896,149,13
1405,0.0253035747789052,0.0432527267381367,164,14
1406,0.0224475180840721,0.0396729240654881,158,13
1407,0.0156173816143252,0.0347193334783113,164,13
1408,0.0254169476227564,0.041120480502064,154,14
1409,0.025141145062,0.0415386612560512,161,13
1410,0.0310402564127698,0.0517867680995074,158,12
1411,0.0309305140916098,0.0381047261654872,159,14
1412,0.013181911898662,0.0347840693020041,156,13
1413,0.0139670989418048,0.0275114955825186,161,13
1414,0.023937823816322,0.0455649311239893,162,13
1415,0.0120943866969509,0.0385902485717122,159,13
1416,0.0100162787061012,0.033864682313907,157,14
1417,0.0133455502289841,0.0256193157953066,154,13
1418,0.0272215211503346,0.0356355472064004,161,13
1419,0.0264854850674823,0.0540925061646385,154,16
1420,0.0250981841443192,0.0529121069917933,148,12
1421,0.0246530247752448,0.0376141501681171,151,12
1422,0.0214435212315339,0.0364482707678923,149,14
1423,0.0313957254211783,0.0456157701307431,156,13
1424,0.0476219976699182,0.0604833067664441,155,12
1425,0.0235959605993783,0.0476270674457361,157,14
1426,0.0376715257833377,0.0507892331649941,155,14
1427,0.0324324922553919,0.0374332210738275,157,12
1428,0.0301303077205106,0.049589281884212,156,14
1429,0.0177597533943767,0.0445081978550032,156,13
1430,0.0333061247536093,0.0580833705776106,159,13
1431,0.0226459953486771,0.0397320557349177,157,14
1432,0.0553935925389347,0.0718047923061549,156,14
1433,0.0339758860884206,0.0479490999531665,163,13
1434,0.0137351098669767,0.0373781289523333,157,12
1435,0.0211082642807741,0.0324538169730489,158,13
1436,0.0186973934260831,0.0405668071900097,161,13
1437,0.0271488921822067,0.0440723703868517,160,13
1438,0.0150541449403203,0.034684603570496,154,13
1439,0.0521789833045063,0.0621382372785516,156,13
1440,0.0292281667251604,0.0355733936073092,153,13
1441,0.0320327338986251,0.0499900087028406,157,13
1442,0.0111829482208454,0.0240407115248494,158,14
1443,0.0323433561411155,0.0674606933416607,151,13
1444,0.024950103573548,0.0351699572390358,155,14
1445,0.0104655777607834,0.0269958846673774,158,13
1446,0.0229942408309699,0.0309890340911224,159,12
1447,0.0286292826917882,0.0399634186072298,153,12
1448,0.0225861706063706,0.0380290052546606,162,14
1449,0.0305765413166941,0.0419461304516494,154,13
1450,0.0365034119344712,0.0437317833967869,159,13
1451,0.0364018531916493,0.0505275766446625,158,13
1452,0.0281738496299343,0.0377802731108311,148,13
1453,0.0447101700803523,0.0532661397985011,155,13
1454,0.0184002165853404,0.0370511814336935,164,14
1455,0.0391695920143885,0.063386633345707,161,13
1456,0.0410580356600368,0.0509983302622308,157,14
1457,0.017567917031015,0.0365450128469216,154,13
1458,0.0352698047213256,0.044832239071154,154,13
1459,0.0235020910481297,0.0364634102004463,159,13
1460,0.0303135616884446,0.0378499912794498,155,13
1461,0.0265296079898354,0.038279186375276,160,14
1462,0.021361059103489,0.0369326072864256,158,13
1463,0.0245810472041491,0.0362529225079903,165,12
1464,0.033199014624231,0.0478483607466952,166,15
1465,0.0201035244132217,0.0418057911016545,157,14
1466,0.0282619785885287,0.0536371591229907,152,14
1467,0.0228896578431229,0.0446548896329421,152,13
1468,0.0220540600196652,0.0452678032841492,153,13
1469,0.0120204725627764,0.0347252672922421,145,13
1470,0.0220999173795146,0.0374213812046533,149,13
1471,0.0210796791147825,0.0326166598202531,154,14
1472,0.0104215969443946,0.0186349831821159,158,12
1473,0.0286923510169419,0.0346860859196814,157,13
1474,0.0445679976564833,0.0543508761115821,148,13
1475,0.0233936846245323,0.0451294142953512,159,13
1476,0.0203471844249044,0.0480803337603612,164,13
1477,0.0405677987219287,0.0492927468916674,149,13
1478,0.0263388532096415,0.0407732899514935,153,13
1479,0.0264433218820121,0.0375558915322165,158,14
1480,0.028320194421705,0.0463376840974018,160,12
1481,0.0134304490795912,0.0209684799029579,156,13
1482,0.0250459482145204,0.0423964302166778,163,12
1483,0.0223387629968213,0.0394973888210631,150,14
1484,0.0151991763324173,0.0373648668546614,166,12
1485,0.0284596874030843,0.0448209307844482,154,13
1486,0.0216025926448129,0.0412099403441427,156,13
1487,0.0290350112925154,0.0390868998336415,151,12
1488,0.0283829539258958,0.0394672959230042,165,13
1489,0.0268764519407264,0.0482869786491948,150,13
1490,0.0197620802375002,0.0335502252034942,151,13
1491,0.0332627888480957,0.0530035759624669,154,15
1492,0.0353256044717361,0.0517699842907317,154,14
1493,0.0279177805539183,0.0394267905486018,142,13
1494,0.030363783246776,0.0435436535419761,154,14
1495,0.03446091777707,0.0474284268489683,161,13
1496,0.0357549659839955,0.049738809257989,153,13
1497,0.0234922550803096,0.047537033282015,149,13
1498,0.0268067642875743,0.0390248807588823,163,13
1499,0.0372059428072478,0.0431117315322579,162,13
1500,0.0286029545349936,0.040556835368329,159,14
1501,0.024883959478482,0.0354531413871466,155,12
1502,0.0190813144824171,0.0375514091799934,165,13
1503,0.0199573250940298,0.0328006047446276,159,14
1504,0.0142755597878242,0.0414968371087577,151,13
1505,0.0301517383554622,0.0482036818423923,157,13
1506,0.02019517176093,0.0414416396590235,155,12
1507,0.0229020548054073,0.0434251135416428,156,13
1508,0.0154599187947272,0.0271454734661693,158,14
1509,0.0307194902803459,0.0423423239211954,160,14
1510,0.0257312372998992,0.0309121073542684,157,13
1511,0.0171729390875956,0.0336085711085789,158,12
1512,0.0294242238851579,0.0421592341264535,147,13
1513,0.0317966541526677,0.053080380450647,142,13
1514,0.0243579637010021,0.0404909599374492,155,12
1515,0.0185481246592758,0.0375358150941149,162,12
1516,0.015436199053353,0.036315145792719,156,13
1517,0.037587532473352,0.0519142347531816,159,14
1518,0.018624984627296,0.0375753335344027,155,12
1519,0.0251945200715386,0.0458568170098951,153,14
1520,0.0423840325524038,0.0549573200920902,148,12
1521,0.0278280700467456,0.0416862993025584,157,13
1522,0.042789050471018,0.0645787312408809,161,13
1523,0.0310218360669647,0.0516850700640126,167,14
1524,0.0312812581937161,0.0415928726426053,156,14
1525,0.0207463894463718,0.0393070832088701,152,13
1526,0.0240161474414909,0.0405023959858049,160,14
1527,0.0343258293884742,0.051994719536031,146,13
1528,0.0369995141803668,0.0516859959916713,156,14
1529,0.0248738474984626,0.0359105453688374,154,13
1530,0.0131894591084373,0.0196151990933371,155,12
1531,0.0209900939539693,0.039456472432095,156,12
1532,0.0218126986297628,0.0303333833819651,152,13
1533,0.00646036756592907,0.0237153768119387,168,12
1534,0.0216002621989004,0.0426749395371689,159,14
1535,0.0174514062285099,0.0422786277091156,152,14
1536,0.0132189321361603,0.0277776983763722,153,14
1537,0.0277788799844342,0.0396898187936675,151,13
1538,0.0181377463109556,0.0373171002257596,157,13
1539,0.0349356547856669,0.0430575337985198,155,12
1540,0.0206006685838567,0.0354035786836402,155,13
1541,0.0236797449717907,0.0465971025679259,159,15
1542,0.0288146001545333,0.0497720410383582,156,14
1543,0.0292274804849545,0.0364561028218904,166,13
1544,0.0310325216431967,0.0400968811810073,157,12
1545,0.0321219216754138,0.04079530976285,152,13
1546,0.0139509404185983,0.0340139700327553,146,14
1547,0.0252009975294566,0.0463745964728935,154,14
1548,0.0170994281454141,0.0348414859163109,161,14
1549,0.0304388177110851,0.0398678566261052,162,12
1550,0.0414329605373463,0.0528301576506794,160,12
1551,0.0291761650151665,0.0560227033919943,157,13
1552,0.0272041380313117,0.0423547831143803,156,14
1553,0.0191014305767579,0.032342226351348,151,14
1554,0.0171777422469121,0.0292013227190871,157,14
1555,0.0207393737885963,0.0452405738188657,156,13
1556,0.0102390838753293,0.0260010934867367,162,14
1557,0.0311618317283698,0.0403304030025807,157,14
1558,0.0177114161988454,0.0375571752234641,151,13
1559,0.0216595915172632,0.0499141188344375,157,15
1560,0.00668563676931124,0.0256683137691262,160,14
1561,0.0144078367797091,0.0258377688321799,161,13
1562,0.0179983093081481,0.0253700490936892,162,12
1563,0.026151110961291,0.0432883206352642,148,14
1564,0.0187694397673447,0.0502857644652982,160,13
1565,0.0334410019876884,0.0539026776656485,157,14
1566,0.024553081989981,0.0342041843327214,158,13
1567,0.0362886518344163,0.055684565359556,159,14
1568,0.0263941186457004,0.0359769553925737,151,15
1569,0.026580386111668,0.0379931321617118,159,13
1570,0.0219431008334141,0.0366953755360459,150,13
1571,0.0156465631335827,0.0238801755271776,158,14
1572,0.0327359453210561,0.0507476115216383,152,14
1573,0.0308999271110457,0.046253273369866,157,13
1574,0.029446271490302,0.0412429302587298,161,13
1575,0.037599294143812,0.0592189568077499,159,12
1576,0.0246887734184223,0.0386152076937805,153,13
1577,0.0202744092768812,0.030674145676137,153,13
1578,0.025594717943274,0.0522316886648014,154,14
1579,0.0282657098996208,0.0423767137015417,165,13
1580,0.0345564868935643,0.0509055373519381,161,14
1581,0.0381644715714284,0.0481716812655981,164,12
1582,0.0174249704988859,0.0324379081840703,151,15
1583,0.012777772988504,0.0353713519164424,155,13
1584,0.0175198898952167,0.0344576466655897,162,13
1585,0.027793499615778,0.0551914346516386,157,13
1586,0.024570593397493,0.0302054506739534,154,12
1587,0.00990799519745519,0.0335289292484421,162,13
1588,0.0225030769335015,0.0410534986363441,160,13
1589,0.0246572829482739,0.0339969129650484,156,13
1590,0.022481690093504,0.0298518127629117,148,12
1591,0.0202980586210227,0.0295167999238914,164,13
1592,0.0337169508711828,0.0537187465963294,154,15
1593,0.0228562320049022,0.0345225669329709,162,13
1594,0.0410100486951097,0.0548978412737313,153,14
1595,0.0336677471523971,0.0623961968497369,162,13
1596,0.0211261886069515,0.0359379819183597,157,15
1597,0.0221791884139941,0.0352651152127589,149,13
1598,0.0236257821959448,0.0431951148329057,156,12
1599,0.0442273955065906,0.0491107066795737,151,13
1600,0.0403710774351026,0.057031125439272,149,12
1601,0.0221076400549389,0.0316742086178551,155,14
1602,0.0251460221567341,0.0499012784958483,159,13
1603,0.0191054027139306,0.0259581422775507,163,12
1604,0.0242406749243159,0.0442772190990802,153,14
1605,0.0183178583674972,0.0302599006081446,154,12
1606,0.025525086652331,0.0446690284446723,152,12
1607,0.0150799033360322,0.0235897342071145,149,12
1608,0.0111110193765915,0.0236397376264448,165,14
1609,0.017526941387289,0.0339528726147523,150,12
1610,0.0375968266650751,0.052554594896794,154,12
1611,0.0172634376368957,0.0467899914031133,160,13
1612,0.0373140824216595,0.0520869810309143,162,14
1613,0.00788284099784207,0.0202994458525371,163,14
1614,0.0483021188092671,0.0608804090658452,155,14
1615,0.0270097528458031,0.0429759124997179,160,13
1616,0.0357739519399727,0.0448051280835103,156,13
1617,0.0108928439456212,0.0328318327523227,155,13
1618,0.0233233758223013,0.0369671425007756,160,15
1619,0.016026465281031,0.0356458267009192,158,15
1620,0.0196911382326099,0.039741684727786,167,13
1621,0.0157771974307387,0.0227916469112992,153,12
1622,0.0341648090930499,0.0482888934337426,150,15
1623,0.0257658505287738,0.0351735521132766,161,14
1624,0.0286554607837324,0.034277316630312,156,12
1625,0.0300749137217719,0.0470588087789709,150,14
1626,0.0319830529259524,0.0418371114074936,157,12
1627,0.0329601983518564,0.04445886278957,158,13
1628,0.0232697235934017,0.0388755931581082,157,14
1629,0.0574368138449686,0.063134385166156,145,14
1630,0.0286006474248244,0.0402029134034039,152,14
1631,0.0293793674787565,0.0565499519171815,158,12
1632,0.045603466149916,0.0572091204833323,151,13
1633,0.0437835492257876,0.0666025038256253,149,13
1634,0.0250581159862455,0.0298650733093289,152,12
1635,0.0409689317760375,0.0540317752010426,154,12
1636,0.0276935585925902,0.0497029975733009,162,13
1637,0.0213094097973976,0.0380937118524053,165,13
1638,0.0232730976502102,0.0302678110214435,153,14
1639,0.0367935572323365,0.056885495709849,166,15
1640,0.0342621085832812,0.0438974591419029,157,13
1641,0.0152596681668703,0.0229217786320128,157,13
1642,0.0384656966761256,0.056006815009123,154,15
1643,0.0274982131964468,0.0404167383752587,151,13
1644,0.0325205393045296,0.0521057079469464,161,14
1645,0.0183108251133257,0.0500740048604616,159,14
1646,0.0158428181459758,0.0246916794458273,160,13
1647,0.0201355185875604,0.0414098294526266,157,14
1648,0.0202914316185197,0.0350904113247054,146,14
1649,0.0268618721470917,0.0416659798911276,163,13
1650,0.0278036958343002,0.0352529107295921,163,13
1651,0.0255941118894643,0.034997179482568,156,13
1652,0.0180534276979404,0.0481675909064679,165,14
1653,0.0290474883828636,0.0494916902686761,156,13
1654,0.0304948140885262,0.0426716564809787,157,13
1655,0.0195061291139026,0.036563308797071,150,15
1656,0.00535640397346336,0.0217559202347778,151,12
1657,0.039719140949901,0.0608155119761499,155,13
1658,0.0273652075056486,0.0507088095668176,163,14
1659,0.0200808656838232,0.0259588142581215,145,13
1660,0.0466015366698729,0.0635571060761577,158,14
1661,0.0161420820993516,0.0331600930490435,155,12
1662,0.0133693070080291,0.0255109328183993,160,14
1663,0.0299361425418275,0.0476379527973483,146,12
1664,0.0444790499446965,0.0493190352415374,155,13
1665,0.0111576336608614,0.0360372865066048,157,13
1666,0.0182971708289246,0.0422345499468581,159,13
1667,0.0253246853527575,0.0427409649378175,155,15
1668,0.0153027185923459,0.0305296689858786,158,12
1669,0.0304880619055316,0.0450234224154245,158,14
1670,0.0335850518734818,0.0482011128130002,156,14
1671,0.0249903094495803,0.0373534299189439,156,12
1672,0.037792580629364,0.0440167130149091,153,12
1673,0.0241853669301417,0.036890740443536,167,13
1674,0.0290914966215554,0.0347946935779092,155,14
1675,0.0156485866165492,0.0276053437753193,168,13
1676,0.0226573037097247,0.0388947406368585,153,14
1677,0.0234072381547024,0.0345085453670083,169,13
1678,0.0167997858102578,0.0372431042432896,143,13
1679,0.0425863731607072,0.0564765215560723,149,14
1680,0.042841265859666,0.0496692329529207,153,14
1681,0.0133677746211855,0.0329015803243715,156,13
1682,0.0332314854607731,0.0489786389787248,151,13
1683,0.0133674713125329,0.0356656511558733,152,13
1684,0.0120162254162223,0.0227961559920019,155,14
1685,0.02611732407683,0.0412256337134498,155,13
1686,0.0250808494298063,0.0373768114364853,152,13
1687,0.014306008375096,0.0233473586512644,157,13
1688,0.0267577438106945,0.0376461141319976,160,13
1689,0.0302207100157353,0.0368031920731057,151,12
1690,0.0331934913705788,0.0410220630643927,156,13
1691,0.0194417792632791,0.0443531255517607,146,14
1692,0.0326443887963824,0.0494544546789747,155,12
1693,0.0191961052556494,0.0313528057179681,154,12
1694,0.0191586364468193,0.0254306977224732,157,12
1695,0.026139898105075,0.0444576019838895,162,12
1696,0.0108616233352581,0.0435763087997965,147,15
1697,0.0260838607336579,0.045331216322796,161,15
1698,0.020611715948969,0.032146302287834,153,14
1699,0.0342286816986082,0.0453700527109137,156,13
1700,0.026522792046064,0.0413936040138146,157,14
1701,0.0113195115932233,0.0236141752199546,159,14
1702,0.0241614827019443,0.0499128881702,158,13
1703,0.0331690013029377,0.0459732494391141,155,13
1704,0.0230598481897645,0.0501924770604016,148,14
1705,0.0420484603523162,0.0471523564388351,158,13
1706,0.0261472940252259,0.0417382821858085,149,14
1707,0.0324262653957377,0.0505680290520168,159,14
1708,0.0210427665213242,0.0334500066853895,155,15
1709,0.0321181736797936,0.0497617873592925,155,13
1710,0.0100811798960565,0.0294577922855077,162,16
1711,0.0438318352840503,0.0508391444557036,157,13
1712,0.0253162515047884,0.0434474449199733,162,13
1713,0.0322927188908751,0.0464347865066804,158,13
1714,0.0251989952678006,0.0403016694260512,161,13
1715,0.0319737166373833,0.0467641494261634,161,12
1716,0.0588137402360689,0.0688986159573096,158,14
1717,0.0247426146953145,0.0367561444994944,164,13
1718,0.0209851543710959,0.0308565265890181,159,12
1719,0.0210305610780956,0.0331538708144255,152,13
1720,0.0205192549033449,0.0337103100686399,161,14
1721,0.0409454178680682,0.0597128926418407,151,14
1722,0.0113128149488879,0.0288689583729408,158,14
1723,0.0237579949265647,0.0397281282211047,148,13
1724,0.0235792090002408,0.0464797769037196,161,13
1725,0.0135245568725639,0.0276191462893808,159,15
1726,0.017003818392727,0.0478206713363284,153,13
1727,0.0239980900994468,0.0388172208109913,156,14
