iteration,D_null_restricted
5051,201.40249999999997
5052,248.79000000000002
5053,199.135
5054,253.9525
5055,190.86750000000004
5056,188.3075
5057,253.71499999999997
5058,277.03999999999996
5059,158.50249999999997
5060,277.3325
5061,209.63
5062,296.775
5063,278.0875
5064,252.3875
5065,205.8075
5066,277.3475
5067,289.77
5068,94.98499999999999
5069,143.3975
5070,157.42
5071,206.42
5072,180.42499999999998
5073,227.5475
5074,209.3775
5075,226.41250000000002
5076,342.495
5077,269.635
5078,152.06
5079,227.02499999999998
5080,260.41499999999996
5081,237.99750000000003
5082,167.78750000000002
5083,159.62749999999997
5084,194.635
5085,141.09500000000003
5086,218.805
5087,176.84750000000003
5088,241.05
5089,235.49
5090,200.10500000000002
5091,208.80749999999998
5092,124.965
5093,176.73000000000002
5094,238.63250000000002
5095,274.8625
5096,312.4075
5097,199.515
5098,314.52250000000004
5099,208.1225
5100,136.84000000000003
5101,279.3975
5102,165.7125
5103,277.60749999999996
5104,229.39500000000004
5105,236.28999999999996
5106,207.04000000000002
5107,196.65249999999997
5108,232.13
5109,274.97249999999997
5110,265.08500000000004
5111,271.15500000000003
5112,187.07250000000002
5113,202.0225
5114,236.1875
5115,141.34499999999997
5116,161.125
5117,206.10000000000002
5118,269.65999999999997
5119,222.26
5120,210.4975
5121,247.7825
5122,181.4125
5123,268.7425
5124,158.85999999999999
5125,205.75750000000002
5126,204.95749999999998
5127,127.84249999999997
5128,221.60499999999996
5129,111.495
5130,347.63
5131,158.9875
5132,233.12499999999997
5133,184.08500000000004
5134,209.84249999999997
5135,276.935
5136,206.34000000000003
5137,175.26749999999998
5138,265.48
5139,185.12499999999997
5140,180.60500000000002
5141,232.7625
5142,176.73999999999998
5143,205.8825
5144,230.995
5145,224.4075
5146,172.5525
5147,139.54
5148,209.70749999999998
5149,138.7375
5150,178.1275
5151,178.965
5152,282.8025
5153,310.18
5154,270.1125
5155,226.6425
5156,150.80249999999998
5157,239.6125
5158,234.04500000000002
5159,242.20749999999998
5160,231.0975
5161,258.5025
5162,154.89999999999998
5163,294.1
5164,324.645
5165,255.39499999999998
5166,220.73
5167,194.33499999999998
5168,159.725
5169,299.51
5170,190.80249999999998
5171,174.28499999999997
5172,247.62499999999997
5173,180.82750000000001
5174,123.93999999999997
5175,193.77249999999998
5176,275.49
5177,212.625
5178,296.67
5179,225.1725
5180,225.19250000000002
5181,264.9025
5182,129.4
5183,223.445
5184,267.40999999999997
5185,148.74249999999998
5186,254.84500000000003
5187,170.85999999999999
5188,234.7525
5189,135.72
5190,186.865
5191,211.4575
5192,207.985
5193,248.8275
5194,179.38500000000002
5195,231.425
5196,205.41750000000002
5197,290.005
5198,221.7825
5199,283.6625
5200,259.0675
5201,227.94
5202,195.695
5203,219.925
5204,178.56499999999997
5205,232.34499999999997
5206,82.78
5207,229.74249999999998
5208,209.29
5209,149.83249999999998
5210,139.39999999999998
5211,330.395
5212,181.79
5213,209.3175
5214,151.02999999999997
5215,241.48749999999998
5216,138.425
5217,289.12249999999995
5218,192.08500000000004
5219,153.58250000000004
5220,241.5775
5221,217.82500000000005
5222,241.52999999999997
5223,317.405
5224,138.47250000000003
5225,202.60750000000002
5226,190.76
5227,203.765
5228,204.7
5229,231.2025
5230,217.41250000000002
5231,216.98
5232,207.88500000000002
5233,204.78499999999997
5234,223.16999999999996
5235,252.635
5236,234.895
5237,217.955
5238,284.56
5239,212.6275
5240,164.23999999999998
5241,208.74
5242,273.72249999999997
5243,197.26
5244,186.47000000000003
5245,174.06249999999997
5246,256.0325
5247,191.2425
5248,250.8275
5249,234.24999999999997
5250,251.505
5251,170.63500000000002
5252,171.6425
5253,243.35250000000002
5254,230.92499999999998
5255,251.4525
5256,219.5725
5257,237.8825
5258,244.85500000000002
5259,181.2325
5260,245.13
5261,124.2825
5262,175.48749999999998
5263,218.2025
5264,182.75250000000003
5265,223.6175
5266,191.0775
5267,213.615
5268,241.95999999999998
5269,191.00249999999997
5270,321.875
5271,242.6625
5272,256.67
5273,276.875
5274,216.2425
5275,258.22249999999997
5276,232.705
5277,279.6625
5278,219.82
5279,201.94500000000002
5280,226.635
5281,313.5725
5282,166.49250000000004
5283,193.6325
5284,175.4775
5285,255.9325
5286,202.59249999999997
5287,276.055
5288,187.855
5289,204.4725
5290,170.6425
5291,71.70249999999999
5292,332.14750000000004
5293,272.8175
5294,297.53
5295,354.7925
5296,225.4875
5297,179.3075
5298,222.15499999999997
5299,176.56
5300,254.135
5301,167.11250000000004
5302,172.31
5303,196.13
5304,249.8575
5305,233.65750000000003
5306,163.88000000000002
5307,265.97
5308,297.9
5309,150.44000000000003
5310,246.41750000000002
5311,181.245
5312,215.0775
5313,236.77499999999998
5314,298.34999999999997
5315,181.79000000000002
5316,161.70250000000001
5317,249.125
5318,174.88000000000002
5319,165.1075
5320,254.44000000000003
5321,176.1575
5322,137.5275
5323,187.96500000000003
5324,312.495
5325,270.64750000000004
5326,260.4275
5327,182.3825
5328,211.51999999999998
5329,162.57000000000002
5330,275.745
5331,224.26250000000002
5332,166.1125
5333,180.1075
5334,227.61499999999998
5335,294.7525
5336,248.80499999999998
5337,208.835
5338,118.81250000000003
5339,143.52499999999998
5340,285.7375
5341,189.38
5342,233.1875
5343,276.96500000000003
5344,175.69500000000002
5345,214.66499999999996
5346,197.24000000000004
5347,269.3525
5348,250.41
5349,181.5375
5350,235.04500000000002
5351,305.46
5352,269.90500000000003
5353,242.83499999999998
5354,173.695
5355,220.32250000000002
5356,222.77750000000003
5357,230.89499999999998
5358,231.15499999999997
5359,239.59500000000003
5360,243.46749999999997
5361,172.84249999999997
5362,218.26
5363,203.34749999999997
5364,174.475
5365,203.4525
5366,257.72249999999997
5367,221.62
5368,167.565
5369,136.12000000000003
5370,164.44500000000002
5371,243.72000000000003
5372,279.9775
5373,313.725
5374,123.34500000000003
5375,258.605
5376,279.43
5377,154.9525
5378,148.00750000000002
5379,281.395
5380,257.72249999999997
5381,283.59999999999997
5382,171.2525
5383,270.8975
5384,257.5075
5385,305.08
5386,227.98749999999998
5387,233.91
5388,248.41749999999996
5389,193.17999999999998
5390,164.60750000000002
5391,249.02250000000004
5392,292.6175
5393,203.305
5394,181.20250000000001
5395,290.14750000000004
5396,223.4125
5397,169.52999999999997
5398,180.91000000000003
5399,312.065
5400,183.6375
5401,195.88250000000002
5402,278.24
5403,233.82500000000002
5404,193.4475
5405,265.97499999999997
5406,286.4625
5407,183.33749999999998
5408,163.6875
5409,220.07750000000004
5410,224.84999999999997
5411,287.1875
5412,128.3025
5413,176.7975
5414,234.92249999999999
5415,256.16749999999996
5416,257.67
5417,271.7125
5418,196.29000000000002
5419,211.7625
5420,179.06500000000003
5421,243.06
5422,272.5975
5423,238.44250000000002
5424,181.87749999999997
5425,347.6025
5426,257.15250000000003
5427,195.7375
5428,156.41750000000002
5429,186.96499999999997
5430,248.54500000000002
5431,247.6225
5432,141.7375
5433,197.95499999999998
5434,167.09750000000003
5435,247.265
5436,226.805
5437,257.2175
5438,222.90249999999997
5439,257.11249999999995
5440,202.29000000000002
5441,182.9
5442,252.70000000000002
5443,257.6675
5444,147.0275
5445,186.89499999999998
5446,211.10999999999999
5447,265.53999999999996
5448,242.56
5449,223.98000000000002
5450,186.44000000000003
5451,232.35000000000002
5452,197.6825
5453,213.0125
5454,240.17749999999998
5455,249.35000000000002
5456,150.88500000000002
5457,186.1775
5458,185.8775
5459,198.22250000000003
5460,181.67249999999999
5461,313.15250000000003
5462,188.455
5463,110.61499999999998
5464,171.0125
5465,170.6575
5466,154.385
5467,139.00250000000003
5468,250.015
5469,216.07000000000002
5470,231.58999999999997
5471,181.58499999999998
5472,140.68999999999997
5473,214.35500000000002
5474,273.7325
5475,238.2125
5476,239.43
5477,295.59000000000003
5478,261.96750000000003
5479,294.77250000000004
5480,330.5
5481,263.1
5482,182.5
5483,236.71499999999997
5484,241.2375
5485,209.955
5486,293.2125
5487,242.97500000000002
5488,264.16749999999996
5489,168.52749999999997
5490,239.565
5491,175.60000000000002
5492,132.96750000000003
5493,245.825
5494,224.2575
5495,363.33000000000004
5496,202.0275
5497,227.245
5498,230.67749999999998
5499,165.325
5500,194.285
5501,277.4375
5502,202.65250000000003
5503,183.20499999999998
5504,267.53999999999996
5505,232.45499999999998
5506,243.85499999999996
5507,196.93
5508,222.7825
5509,310.9975
5510,162.2275
5511,182.98499999999999
5512,244.9275
5513,250.6825
5514,287.57500000000005
5515,245.9525
5516,265.915
5517,260.27750000000003
5518,269.27750000000003
5519,246.685
5520,176.02249999999998
5521,181.2225
5522,125.18249999999998
5523,195.41500000000002
5524,124.77250000000001
5525,215.03999999999996
5526,218.76749999999998
5527,241.005
5528,155.1225
5529,162.62999999999997
5530,274.1225
5531,253.09499999999997
5532,222.23000000000002
5533,239.97500000000002
5534,220.9975
5535,184.83
5536,284.645
5537,225.735
5538,173.515
5539,172.87499999999997
5540,208.40499999999997
5541,159.6825
5542,223.34
5543,253.72500000000002
5544,210.33499999999998
5545,204.95999999999998
5546,223.52499999999998
5547,121.80249999999998
5548,225.9425
5549,139.87
5550,190.2425
5551,242.455
5552,164.80499999999998
5553,186.43
5554,302.0125
5555,357.7025
5556,207.7175
5557,266.9125
5558,230.28250000000003
5559,223.11499999999998
5560,142.5725
5561,221.39249999999998
5562,209.97
5563,225.5475
5564,158.11
5565,156.31
5566,311.8425
5567,210.08500000000004
5568,194.14999999999998
5569,157.495
5570,278.39
5571,215.045
5572,265.38750000000005
5573,194.7325
5574,227.25249999999997
5575,257.1375
5576,279.65
5577,304.97
5578,206.08500000000004
5579,273.25250000000005
5580,243.16250000000002
5581,191.39750000000004
5582,222.69250000000002
5583,216.815
5584,296.975
5585,137.54250000000002
5586,252.22750000000002
5587,247.14749999999998
5588,165.235
5589,169.4575
5590,278.84999999999997
5591,191.0325
5592,158.48250000000002
5593,254.97
5594,226.4875
5595,208.38250000000002
5596,182.81999999999996
5597,193.52500000000003
5598,227.73250000000002
5599,199.705
5600,201.7675
5601,208.02249999999998
5602,320.1875
5603,211.655
5604,205.58499999999998
5605,219.29000000000002
5606,271.08000000000004
5607,181.13250000000002
5608,202.6825
5609,349.9175
5610,189.93
5611,211.61499999999995
5612,196.355
5613,172.34500000000003
5614,249.1
5615,273.59250000000003
5616,182.09250000000003
5617,206.83
5618,281.7425
5619,242.46749999999997
5620,223.84750000000003
5621,254.07999999999998
5622,237.22500000000002
5623,255.33999999999997
5624,138.42499999999998
5625,205.4125
5626,206.1925
5627,248.70500000000004
5628,213.8675
5629,233.1425
5630,227.62000000000003
5631,216.41749999999996
5632,276.435
5633,261.1
5634,245.9375
5635,232.485
5636,233.815
5637,163.8875
5638,262.40999999999997
5639,258.77750000000003
5640,208.15
5641,260.48249999999996
5642,181.7025
5643,174.67249999999999
5644,230.8125
5645,158.035
5646,214.35250000000002
5647,374.21
5648,269.4925
5649,156.615
5650,182.76
5651,234.6125
5652,239.20999999999998
5653,261.81
5654,140.5575
5655,274.2075
5656,185.5325
5657,192.00499999999997
5658,282.98
5659,237.35749999999996
5660,313.5325
5661,223.35
5662,227.45
5663,271.02750000000003
5664,138.70250000000001
5665,262.56500000000005
5666,339.525
5667,284.6
5668,166.75500000000002
5669,159.0775
5670,222.71499999999997
5671,215.25
5672,264.7375
5673,178.75750000000002
5674,232.38
5675,158.04249999999996
5676,251.3
5677,220.42000000000002
5678,138.6
5679,284.125
5680,220.72499999999997
5681,165.91
5682,126.38499999999999
5683,209.35000000000002
5684,309.83
5685,295.71
5686,205.5475
5687,168.605
5688,139.4325
5689,221.35250000000002
5690,243.9225
5691,313.84499999999997
5692,259.5925
5693,237.34000000000003
5694,149.17749999999998
5695,209.39250000000004
5696,281.5175
5697,197.65500000000003
5698,239.7575
5699,176.7025
5700,139.58499999999998
5701,234.5575
5702,221.8225
5703,188.03749999999997
5704,220.05249999999998
5705,146.66250000000002
5706,214.66250000000002
5707,154.8925
5708,244.04
5709,195.70749999999998
5710,268.4175
5711,181.52
5712,239.89249999999998
5713,175.785
5714,155.9075
5715,276.38250000000005
5716,158.3175
5717,232.38750000000002
5718,208.2625
5719,217.5975
5720,171.2775
5721,271.8625
5722,159.96
5723,213.01500000000004
5724,283.4375
5725,185.3675
5726,235.47250000000003
5727,138.19500000000002
5728,234.705
5729,215.10000000000002
5730,177.29250000000002
5731,228.72500000000002
5732,183.83749999999998
5733,243.22999999999996
5734,351.52250000000004
5735,112.96999999999997
5736,185.40250000000003
5737,215.12000000000003
5738,171.2775
5739,209.2425
5740,251.12
5741,215.45999999999998
5742,216.56000000000003
5743,163.3675
5744,128.91
5745,161.7875
5746,310.245
5747,281.4075
5748,151.35999999999999
5749,326.7475
5750,329.445
5751,257.5275
5752,219.885
5753,257.435
5754,317.5425
5755,156.3475
5756,248.03999999999996
5757,234.2
5758,237.85750000000002
5759,235.515
5760,151.885
5761,176.3225
5762,256.315
5763,258.8125
5764,164.80500000000004
5765,266.25
5766,206.1375
5767,252.10999999999996
5768,219.31
5769,167.39
5770,178.27249999999998
5771,208.34499999999997
5772,169.94249999999997
5773,262.41
5774,159.285
5775,211.03999999999996
5776,185.4725
5777,314.26750000000004
5778,243.02749999999997
5779,202.14250000000004
5780,212.5825
5781,207.01
5782,252.81750000000002
5783,219.13
5784,193.46750000000003
5785,243.04500000000002
5786,309.68
5787,153.36
5788,269.05
5789,98.37250000000003
5790,259.49
5791,150.90499999999997
5792,174.26000000000002
5793,252.7475
5794,216.4475
5795,251.97250000000003
5796,245.68
5797,192.24250000000004
5798,255.70000000000002
5799,310.3025
5800,234.05749999999998
5801,208.13
5802,170.9875
5803,307.20000000000005
5804,210.5925
5805,160.47250000000003
5806,172.59749999999997
5807,258.03
5808,188.6075
5809,214.86
5810,246.0075
5811,203.56
5812,172.47750000000002
5813,245.565
5814,216.63750000000005
5815,283.66249999999997
5816,162.97500000000002
5817,120.38250000000002
5818,203.3
5819,134.82000000000002
5820,242.1925
5821,148.7925
5822,245.5475
5823,245.965
5824,202.085
5825,216.68
5826,158.9575
5827,202.3725
5828,242.6275
5829,180.74
5830,161.99500000000003
5831,200.74249999999998
5832,230.33499999999998
5833,215.68999999999997
5834,259.9375
5835,263.885
5836,198.9475
5837,204.5075
5838,219.195
5839,222.8325
5840,202.71749999999997
5841,265.82
5842,216.12749999999997
5843,316.82000000000005
5844,241.1375
5845,209.73749999999998
5846,258.8675
5847,308.8075
5848,244.7025
5849,310.7875
5850,208.62
5851,355.12
5852,192.31749999999997
5853,195.70749999999998
5854,273.4225
5855,223.6375
5856,370.78249999999997
5857,123.2125
5858,201.77
5859,298.545
5860,206.4525
5861,169.2375
5862,161.14999999999998
5863,129.74
5864,126.4625
5865,228.32999999999998
5866,275.3725
5867,145.5425
5868,190.44250000000002
5869,327.1325
5870,310.40000000000003
5871,168.61999999999998
5872,223.54250000000002
5873,275.49
5874,197.06
5875,172.045
5876,176.0175
5877,232.2525
5878,209.6725
5879,263.1125
5880,288.65999999999997
5881,240.2
5882,179.84
5883,232.03249999999997
5884,233.90000000000003
5885,266.40250000000003
5886,245.415
5887,231.39000000000001
5888,201.96749999999997
5889,225.97
5890,263.4375
5891,181.295
5892,212.34999999999997
5893,175.2
5894,243.02999999999997
5895,290.3075
5896,233.49750000000003
5897,224.46749999999997
5898,199.07250000000002
5899,300.68
5900,288.9675
5901,235.61249999999995
5902,305.805
5903,213.90249999999997
5904,257.4225
5905,318.445
5906,184.25749999999996
5907,304.6375
5908,218.5075
5909,181.595
5910,160.10250000000002
5911,277.54499999999996
5912,145.22000000000003
5913,283.2425
5914,255.0
5915,157.7925
5916,262.4775
5917,158.625
5918,206.73499999999996
5919,139.54249999999996
5920,159.1825
5921,280.36
5922,296.9075
5923,247.34000000000003
5924,186.04749999999999
5925,192.8375
5926,165.785
5927,254.1325
5928,243.1025
5929,186.31750000000002
5930,179.75000000000003
5931,265.35249999999996
5932,303.685
5933,287.03
5934,232.0025
5935,241.755
5936,222.15249999999997
5937,269.9925
5938,246.23999999999998
5939,84.29249999999999
5940,194.85750000000002
5941,216.4025
5942,260.4925
5943,185.79
5944,176.0325
5945,189.67749999999998
5946,345.4925
5947,209.9375
5948,212.815
5949,155.93250000000003
5950,238.09
5951,310.58500000000004
5952,185.26000000000002
5953,191.2375
5954,162.73749999999998
5955,221.10500000000002
5956,202.21499999999997
5957,186.38500000000002
5958,239.42999999999998
5959,240.17000000000002
5960,234.11
5961,303.1425
5962,198.2
5963,326.6725
5964,305.5
5965,209.94
5966,268.00750000000005
5967,270.05
5968,196.29
5969,122.42750000000001
5970,117.72749999999999
5971,189.63
5972,238.925
5973,274.0025
5974,168.8275
5975,153.01250000000002
5976,281.905
5977,269.4825
5978,171.035
5979,158.2625
5980,202.14000000000004
5981,357.3
5982,255.63
5983,139.20000000000002
5984,204.2775
5985,230.12
5986,272.3075
5987,245.45499999999998
5988,226.83000000000004
5989,132.76
5990,192.2825
5991,280.3775
5992,280.35
5993,178.97750000000002
5994,214.6875
5995,152.2525
5996,207.83749999999998
5997,196.665
5998,270.64
5999,211.72750000000002
6000,247.12499999999997
6001,202.20500000000004
6002,299.8
6003,212.37
6004,241.5575
6005,236.33000000000004
6006,223.96
6007,193.79500000000002
6008,258.1925
6009,184.21500000000003
6010,193.0125
6011,237.90749999999997
6012,245.475
6013,233.27000000000004
6014,296.46500000000003
6015,245.66500000000002
6016,206.8725
6017,160.84250000000003
6018,140.34249999999997
6019,181.475
6020,230.57000000000002
6021,195.63
6022,126.16999999999999
6023,260.0625
6024,265.5
6025,285.8625
6026,264.915
6027,236.965
6028,121.77499999999998
6029,199.46999999999997
6030,192.6425
6031,225.3125
6032,278.20750000000004
6033,180.3
6034,132.20499999999998
6035,186.19249999999997
6036,151.59499999999997
6037,269.68
6038,269.9325
6039,276.325
6040,154.3875
6041,226.1225
6042,243.6475
6043,180.4175
6044,408.425
6045,229.71499999999997
6046,183.95499999999998
6047,265.69500000000005
6048,234.46250000000003
6049,273.3875
6050,163.85
6051,135.04
6052,178.38
6053,299.825
6054,256.285
6055,219.70749999999998
6056,384.9475
6057,122.0075
6058,219.52999999999997
6059,174.4825
6060,189.77499999999998
6061,249.325
6062,181.92999999999998
6063,191.015
6064,250.1525
6065,231.72499999999997
6066,149.3475
6067,206.785
6068,265.775
6069,275.365
6070,235.895
6071,204.09000000000003
6072,219.14750000000004
6073,199.5375
6074,125.32750000000001
6075,256.0025
6076,143.54749999999999
6077,242.675
6078,156.2175
6079,272.9975
6080,169.8275
6081,200.76000000000002
6082,274.11249999999995
6083,230.99
6084,130.6625
6085,208.6525
6086,182.85000000000002
6087,220.015
6088,225.4275
6089,138.7175
6090,216.72750000000002
6091,228.3025
6092,199.1225
6093,199.22500000000002
6094,189.71500000000003
6095,145.08999999999997
6096,204.5
6097,158.805
6098,250.29000000000002
6099,181.23749999999998
6100,213.61499999999998
6101,173.82999999999998
6102,169.73999999999998
6103,140.39
6104,181.46
6105,224.2475
6106,231.15499999999997
6107,240.82250000000002
6108,221.45749999999998
6109,238.97250000000003
6110,192.6675
6111,165.5025
6112,258.135
6113,200.305
6114,232.17
6115,155.8775
6116,284.72999999999996
6117,232.2625
6118,178.54000000000002
6119,222.0625
6120,234.4525
6121,248.71000000000004
6122,210.93
6123,131.74999999999997
6124,237.6175
6125,212.11249999999998
6126,159.61499999999998
6127,326.97749999999996
6128,209.24000000000004
6129,191.63250000000002
6130,171.79
6131,202.1525
6132,160.85
6133,174.4575
6134,204.28250000000003
6135,193.54249999999996
6136,173.1425
6137,117.32499999999999
6138,272.3375
6139,299.97249999999997
6140,292.26
6141,320.28
6142,254.5625
6143,171.68249999999998
6144,232.03500000000003
6145,218.6125
6146,341.27
6147,296.6275
6148,215.3825
6149,263.41499999999996
6150,223.6825
6151,184.98999999999998
6152,185.8325
6153,210.85500000000002
6154,231.62749999999997
6155,245.265
6156,287.3725
6157,143.79500000000002
6158,210.3825
6159,284.97499999999997
6160,187.4575
6161,235.34250000000003
6162,130.865
6163,302.3
6164,244.29500000000002
6165,167.1325
6166,217.82
6167,153.86999999999998
6168,154.13250000000002
6169,211.82999999999998
6170,194.03500000000003
6171,219.4925
6172,181.73499999999999
6173,216.6575
6174,213.83749999999998
6175,245.755
6176,146.85
6177,167.19500000000002
6178,246.365
6179,268.63500000000005
6180,288.9025
6181,241.9025
6182,227.85250000000002
6183,196.235
6184,192.75249999999997
6185,160.73
6186,208.16
6187,270.2425
6188,170.70250000000001
6189,252.10999999999996
6190,206.28750000000002
6191,230.065
6192,293.53
6193,162.0475
6194,249.85000000000002
6195,261.33
6196,225.815
6197,182.67000000000002
6198,235.15500000000003
6199,268.3225
6200,137.07000000000002
6201,257.9975
6202,269.0025
6203,206.56750000000002
6204,174.55750000000003
6205,202.99499999999998
6206,254.1275
6207,222.88000000000002
6208,241.9425
6209,142.91500000000002
6210,245.64
6211,165.6875
6212,227.34
6213,114.30249999999998
6214,175.79250000000002
6215,138.99750000000003
6216,235.52250000000004
6217,138.71500000000003
6218,197.66249999999997
6219,126.45249999999999
6220,362.565
6221,143.67750000000004
6222,317.42
6223,275.72249999999997
6224,227.47
6225,173.01250000000002
6226,214.82999999999998
6227,248.09749999999997
6228,186.34250000000003
6229,227.02750000000003
6230,138.04250000000002
6231,240.10750000000002
6232,295.7775
6233,182.52249999999998
6234,190.7225
6235,198.0
6236,238.7025
6237,305.48999999999995
6238,187.015
6239,213.8125
6240,163.01
6241,245.47749999999996
6242,232.40000000000003
6243,284.4225
6244,251.3025
6245,188.66500000000002
6246,173.43
6247,195.01749999999998
6248,245.8825
6249,228.46250000000003
6250,224.8775
6251,259.245
6252,136.24499999999998
6253,280.66999999999996
6254,144.9925
6255,227.5675
6256,203.77000000000004
6257,221.8725
6258,195.7475
6259,186.0025
6260,127.18
6261,165.705
6262,209.2375
6263,220.0275
6264,174.75499999999997
6265,152.4775
6266,269.2575
6267,274.88750000000005
6268,136.73499999999999
6269,240.77749999999997
6270,132.63750000000002
6271,144.475
6272,177.4425
6273,197.375
6274,148.6625
6275,285.45
6276,248.8225
6277,126.51250000000002
6278,263.425
6279,204.42999999999998
6280,247.2625
6281,221.8225
6282,259.27750000000003
6283,183.63500000000002
6284,214.16000000000003
6285,267.33250000000004
6286,277.2525
6287,155.9575
6288,262.64
6289,237.09000000000003
6290,233.27249999999998
6291,160.13500000000002
6292,301.0925
6293,204.565
6294,204.9425
6295,246.1775
6296,217.80249999999998
6297,210.86499999999998
6298,147.41500000000002
6299,258.41249999999997
6300,208.375
6301,241.555
6302,206.02500000000003
6303,186.795
6304,211.865
6305,157.04999999999998
6306,201.52250000000004
6307,201.185
6308,210.7575
6309,168.81000000000003
6310,263.93499999999995
6311,181.1325
6312,152.70000000000002
6313,228.71499999999997
6314,182.14749999999998
6315,227.51000000000002
6316,245.57500000000002
6317,125.02250000000001
6318,192.59
6319,249.04000000000002
6320,224.51999999999998
6321,140.96249999999998
6322,293.96750000000003
6323,237.0875
6324,210.07500000000002
6325,245.20499999999998
6326,273.07000000000005
6327,197.67249999999996
6328,239.4925
6329,246.3875
6330,211.05
6331,224.3475
6332,192.47
6333,162.15249999999997
6334,146.52500000000003
6335,208.935
6336,221.615
6337,229.5875
6338,240.5675
6339,172.23749999999998
6340,193.625
6341,188.47500000000002
6342,254.21
6343,215.9875
6344,279.745
6345,201.5625
6346,205.35000000000002
6347,172.84
6348,237.2675
6349,320.1825
6350,230.06750000000002
6351,160.46
6352,323.22249999999997
6353,293.02250000000004
6354,154.78249999999997
6355,204.43499999999997
6356,320.90749999999997
6357,335.08500000000004
6358,241.70250000000004
6359,219.58499999999998
6360,228.84500000000003
6361,221.01250000000002
6362,328.20000000000005
6363,167.87499999999997
6364,176.05750000000003
6365,103.73000000000002
6366,203.14
6367,217.02999999999997
6368,314.865
6369,206.485
6370,301.52250000000004
6371,214.87
6372,243.16000000000003
6373,225.5425
6374,212.33249999999998
6375,241.31
6376,236.98000000000002
6377,221.2425
6378,214.99499999999998
6379,166.5475
6380,259.47
6381,203.39249999999998
6382,238.05749999999998
6383,238.5525
6384,188.98749999999998
6385,205.55500000000004
6386,177.435
6387,221.6025
6388,194.44
6389,162.8475
6390,262.34000000000003
6391,181.54000000000002
6392,268.385
6393,259.49
6394,231.04250000000002
6395,193.21500000000003
6396,184.61999999999998
6397,195.785
6398,288.94
6399,159.045
6400,133.94000000000003
6401,299.69
6402,55.30000000000001
6403,258.275
6404,214.91250000000002
6405,123.47249999999997
6406,275.55
6407,273.79499999999996
6408,204.03000000000003
6409,293.795
6410,174.7525
6411,301.33250000000004
6412,279.3975
6413,304.52750000000003
6414,246.5425
6415,264.65250000000003
6416,210.2375
6417,164.99500000000003
6418,186.29000000000002
6419,264.545
6420,247.82999999999998
6421,115.73249999999996
6422,243.52500000000003
6423,312.335
6424,316.2625
6425,228.5075
6426,256.01750000000004
6427,313.265
6428,199.8175
6429,244.8
6430,225.93
6431,325.52750000000003
6432,291.40250000000003
6433,207.5975
6434,249.8625
6435,199.35000000000002
6436,212.0075
6437,236.89
6438,133.66000000000003
6439,191.75
6440,203.84249999999997
6441,203.3725
6442,202.3375
6443,286.48
6444,212.10249999999996
6445,249.7825
6446,209.69250000000002
6447,266.135
6448,191.3575
6449,196.15749999999997
6450,198.99749999999997
6451,155.9875
6452,183.74249999999998
6453,190.0725
6454,152.3125
6455,126.86250000000001
6456,225.10750000000002
6457,185.84750000000003
6458,224.51250000000002
6459,159.69500000000002
6460,190.09249999999997
6461,280.41249999999997
6462,240.14249999999998
6463,239.0
6464,229.47499999999997
6465,267.36
6466,248.84250000000003
6467,303.8675
6468,179.38000000000002
6469,126.86000000000001
6470,170.2925
6471,219.38500000000002
6472,163.875
6473,300.90999999999997
6474,150.43499999999997
6475,257.965
6476,218.865
6477,168.5925
6478,253.65
6479,231.505
6480,214.35249999999996
6481,228.61749999999998
6482,186.64249999999998
6483,166.0725
6484,250.71749999999997
6485,202.64499999999998
6486,226.815
6487,277.95500000000004
6488,178.49499999999998
6489,136.19749999999996
6490,207.735
6491,190.865
6492,231.51999999999998
6493,188.7
6494,259.315
6495,166.145
6496,252.2725
6497,184.97250000000003
6498,253.55749999999998
6499,221.73250000000002
6500,135.26999999999998
6501,227.02749999999997
6502,268.92
6503,267.8625
6504,230.28500000000003
6505,246.355
6506,233.62250000000003
6507,215.19500000000002
6508,236.8125
6509,317.165
6510,198.83499999999998
6511,293.5
6512,210.605
6513,276.47
6514,194.08
6515,183.66
6516,200.9275
6517,228.55
6518,202.18500000000003
6519,112.69750000000002
6520,221.17249999999999
6521,205.47
6522,163.13250000000002
6523,218.66500000000002
6524,128.07
6525,281.88750000000005
6526,166.7675
6527,181.9825
6528,225.67000000000002
6529,126.17499999999998
6530,222.94
6531,153.13500000000002
6532,246.47750000000002
6533,189.425
6534,154.1025
6535,260.95
6536,215.7575
6537,298.03000000000003
6538,223.00750000000002
6539,306.88750000000005
6540,217.02999999999997
6541,120.75500000000002
6542,225.95499999999998
6543,143.11999999999998
6544,204.04000000000002
6545,268.925
6546,195.96499999999997
6547,249.3125
6548,128.21250000000003
6549,180.06
6550,214.07750000000001
6551,232.09500000000003
6552,267.5675
6553,224.04249999999996
6554,298.05
6555,197.29999999999995
6556,205.4875
6557,180.4575
6558,208.45
6559,253.68750000000003
6560,308.5025
6561,178.01250000000002
6562,203.21249999999998
6563,155.06
6564,266.54
6565,235.44250000000002
6566,190.495
6567,221.42
6568,139.0425
6569,297.7025
6570,159.14499999999998
6571,102.4375
6572,263.065
6573,199.03500000000003
6574,212.66000000000003
6575,287.58
6576,231.4275
6577,226.45000000000002
6578,248.38
6579,246.42749999999995
6580,267.575
6581,266.1925
6582,254.7
6583,156.89
6584,168.32500000000002
6585,262.545
6586,205.66750000000002
