"sector","industry","density_q","r_m","M_obs"
"CNS19","Other Services","Q1_low",4600,1.10030706253306
"CNS19","Other Services","Q1_low",4650,1.09996048854038
"CNS19","Other Services","Q1_low",4700,1.09957362432009
"CNS19","Other Services","Q1_low",4750,1.1006940103147
"CNS19","Other Services","Q1_low",4800,1.10022879787287
"CNS19","Other Services","Q1_low",4850,1.09759343822666
"CNS19","Other Services","Q1_low",4900,1.0923681664545
"CNS19","Other Services","Q1_low",4950,1.09016066092141
"CNS19","Other Services","Q1_low",5000,1.09179127967713
"CNS19","Other Services","Q2",0,0
"CNS19","Other Services","Q2",50,0.00300663508076409
"CNS19","Other Services","Q2",100,0.224783045632437
"CNS19","Other Services","Q2",150,0.627073772254631
"CNS19","Other Services","Q2",200,0.966570995103003
"CNS19","Other Services","Q2",250,1.07948663560744
"CNS19","Other Services","Q2",300,1.17084176615604
"CNS19","Other Services","Q2",350,1.22634035316997
"CNS19","Other Services","Q2",400,1.27504185269376
"CNS19","Other Services","Q2",450,1.30940916561661
"CNS19","Other Services","Q2",500,1.33782050341561
"CNS19","Other Services","Q2",550,1.35804391173443
"CNS19","Other Services","Q2",600,1.38021429977323
"CNS19","Other Services","Q2",650,1.4007244097062
"CNS19","Other Services","Q2",700,1.4358256971593
"CNS19","Other Services","Q2",750,1.44543610154748
"CNS19","Other Services","Q2",800,1.415984746575
"CNS19","Other Services","Q2",850,1.41600990419859
"CNS19","Other Services","Q2",900,1.4248688965766
"CNS19","Other Services","Q2",950,1.43208785586586
"CNS19","Other Services","Q2",1000,1.44415101349631
"CNS19","Other Services","Q2",1050,1.44081275298214
"CNS19","Other Services","Q2",1100,1.43271505741428
"CNS19","Other Services","Q2",1150,1.44353074848867
"CNS19","Other Services","Q2",1200,1.4424124745282
"CNS19","Other Services","Q2",1250,1.44115386796283
"CNS19","Other Services","Q2",1300,1.44536949264286
"CNS19","Other Services","Q2",1350,1.44576418963872
"CNS19","Other Services","Q2",1400,1.43789161741736
"CNS19","Other Services","Q2",1450,1.4372477662174
"CNS19","Other Services","Q2",1500,1.43245881583712
"CNS19","Other Services","Q2",1550,1.430256081766
"CNS19","Other Services","Q2",1600,1.4143253072638
"CNS19","Other Services","Q2",1650,1.40582839912951
"CNS19","Other Services","Q2",1700,1.4055939344759
"CNS19","Other Services","Q2",1750,1.39274691032169
"CNS19","Other Services","Q2",1800,1.38961147204974
"CNS19","Other Services","Q2",1850,1.38545260028415
"CNS19","Other Services","Q2",1900,1.38639912468181
"CNS19","Other Services","Q2",1950,1.38016797619226
"CNS19","Other Services","Q2",2000,1.38054501905919
"CNS19","Other Services","Q2",2050,1.37752210819653
"CNS19","Other Services","Q2",2100,1.37639416580326
"CNS19","Other Services","Q2",2150,1.3707356788186
"CNS19","Other Services","Q2",2200,1.36501410678995
"CNS19","Other Services","Q2",2250,1.35814484579738
"CNS19","Other Services","Q2",2300,1.35454510655958
"CNS19","Other Services","Q2",2350,1.35543990692413
"CNS19","Other Services","Q2",2400,1.34781487059191
"CNS19","Other Services","Q2",2450,1.34259938680854
"CNS19","Other Services","Q2",2500,1.33890674308095
"CNS19","Other Services","Q2",2550,1.33887414610355
"CNS19","Other Services","Q2",2600,1.33986732075739
"CNS19","Other Services","Q2",2650,1.33522110006769
"CNS19","Other Services","Q2",2700,1.33300212084832
"CNS19","Other Services","Q2",2750,1.33083881685723
"CNS19","Other Services","Q2",2800,1.32712461283431
"CNS19","Other Services","Q2",2850,1.32333584864919
"CNS19","Other Services","Q2",2900,1.32513506356828
"CNS19","Other Services","Q2",2950,1.31680401686542
"CNS19","Other Services","Q2",3000,1.31534580287451
"CNS19","Other Services","Q2",3050,1.31564305807803
"CNS19","Other Services","Q2",3100,1.31347473854335
"CNS19","Other Services","Q2",3150,1.3067581349799
"CNS19","Other Services","Q2",3200,1.3115426512032
"CNS19","Other Services","Q2",3250,1.31022329048082
"CNS19","Other Services","Q2",3300,1.30865794295514
"CNS19","Other Services","Q2",3350,1.3068019850079
"CNS19","Other Services","Q2",3400,1.3019816122539
"CNS19","Other Services","Q2",3450,1.29767290361734
"CNS19","Other Services","Q2",3500,1.29428282538847
"CNS19","Other Services","Q2",3550,1.29248726384614
"CNS19","Other Services","Q2",3600,1.28969322325421
"CNS19","Other Services","Q2",3650,1.28876424839463
"CNS19","Other Services","Q2",3700,1.28300971570706
"CNS19","Other Services","Q2",3750,1.27896672297614
"CNS19","Other Services","Q2",3800,1.27710582133496
"CNS19","Other Services","Q2",3850,1.27315086073977
"CNS19","Other Services","Q2",3900,1.2715033939564
"CNS19","Other Services","Q2",3950,1.26872582009609
"CNS19","Other Services","Q2",4000,1.26880851182545
"CNS19","Other Services","Q2",4050,1.26595262840935
"CNS19","Other Services","Q2",4100,1.26333394098991
"CNS19","Other Services","Q2",4150,1.25979842564089
"CNS19","Other Services","Q2",4200,1.25871012225741
"CNS19","Other Services","Q2",4250,1.25662510478604
"CNS19","Other Services","Q2",4300,1.2544663504543
"CNS19","Other Services","Q2",4350,1.25206088663136
"CNS19","Other Services","Q2",4400,1.25151131092749
"CNS19","Other Services","Q2",4450,1.25123258440719
"CNS19","Other Services","Q2",4500,1.24948347959929
"CNS19","Other Services","Q2",4550,1.25028196839427
"CNS19","Other Services","Q2",4600,1.24929907335835
"CNS19","Other Services","Q2",4650,1.24944641061464
"CNS19","Other Services","Q2",4700,1.25025994009294
"CNS19","Other Services","Q2",4750,1.24974611822991
"CNS19","Other Services","Q2",4800,1.24829555751384
"CNS19","Other Services","Q2",4850,1.24575453723582
"CNS19","Other Services","Q2",4900,1.24461278943053
"CNS19","Other Services","Q2",4950,1.24239407717383
"CNS19","Other Services","Q2",5000,1.24101009704423
"CNS19","Other Services","Q3",0,0
"CNS19","Other Services","Q3",50,0.00433899342018625
"CNS19","Other Services","Q3",100,0.60784991636502
"CNS19","Other Services","Q3",150,1.11507506378711
"CNS19","Other Services","Q3",200,1.34669559381884
"CNS19","Other Services","Q3",250,1.51835081258609
"CNS19","Other Services","Q3",300,1.53274984090507
"CNS19","Other Services","Q3",350,1.56812900558675
"CNS19","Other Services","Q3",400,1.5549264497583
"CNS19","Other Services","Q3",450,1.59059153648906
"CNS19","Other Services","Q3",500,1.60099909964574
"CNS19","Other Services","Q3",550,1.61005022246888
"CNS19","Other Services","Q3",600,1.61402568071204
"CNS19","Other Services","Q3",650,1.6388430246854
"CNS19","Other Services","Q3",700,1.65092483299526
"CNS19","Other Services","Q3",750,1.6477222907206
"CNS19","Other Services","Q3",800,1.62894794083003
"CNS19","Other Services","Q3",850,1.60701425806595
"CNS19","Other Services","Q3",900,1.59076242097832
"CNS19","Other Services","Q3",950,1.58724264009237
"CNS19","Other Services","Q3",1000,1.58121945467662
"CNS19","Other Services","Q3",1050,1.56575675022011
"CNS19","Other Services","Q3",1100,1.5737554585383
"CNS19","Other Services","Q3",1150,1.57155614268805
"CNS19","Other Services","Q3",1200,1.56697620015605
"CNS19","Other Services","Q3",1250,1.55687803794202
"CNS19","Other Services","Q3",1300,1.54946715701116
"CNS19","Other Services","Q3",1350,1.53629763612923
"CNS19","Other Services","Q3",1400,1.5408237258889
"CNS19","Other Services","Q3",1450,1.52624138939613
"CNS19","Other Services","Q3",1500,1.52004232074874
"CNS19","Other Services","Q3",1550,1.51317657725197
"CNS19","Other Services","Q3",1600,1.50067322367072
"CNS19","Other Services","Q3",1650,1.50115166848029
"CNS19","Other Services","Q3",1700,1.4974989510919
"CNS19","Other Services","Q3",1750,1.49564085185111
"CNS19","Other Services","Q3",1800,1.48976208826816
"CNS19","Other Services","Q3",1850,1.47771545706843
"CNS19","Other Services","Q3",1900,1.47142301846146
"CNS19","Other Services","Q3",1950,1.46828463994411
"CNS19","Other Services","Q3",2000,1.45865143679498
"CNS19","Other Services","Q3",2050,1.45359521578247
"CNS19","Other Services","Q3",2100,1.45236384834453
"CNS19","Other Services","Q3",2150,1.44457486290014
"CNS19","Other Services","Q3",2200,1.43714665068665
"CNS19","Other Services","Q3",2250,1.4358752635773
"CNS19","Other Services","Q3",2300,1.4336789858469
"CNS19","Other Services","Q3",2350,1.43152730444505
"CNS19","Other Services","Q3",2400,1.42701330567491
"CNS19","Other Services","Q3",2450,1.42475072741333
"CNS19","Other Services","Q3",2500,1.42046876927937
"CNS19","Other Services","Q3",2550,1.41517443800883
"CNS19","Other Services","Q3",2600,1.4130723005566
"CNS19","Other Services","Q3",2650,1.40797817284439
"CNS19","Other Services","Q3",2700,1.40104256694747
"CNS19","Other Services","Q3",2750,1.39400141154784
"CNS19","Other Services","Q3",2800,1.38901514102226
"CNS19","Other Services","Q3",2850,1.38246971007772
"CNS19","Other Services","Q3",2900,1.37780494536038
"CNS19","Other Services","Q3",2950,1.37421979933281
"CNS19","Other Services","Q3",3000,1.36787995604152
"CNS19","Other Services","Q3",3050,1.36466082436089
"CNS19","Other Services","Q3",3100,1.36302407325377
"CNS19","Other Services","Q3",3150,1.35885075829914
"CNS19","Other Services","Q3",3200,1.35729354447989
"CNS19","Other Services","Q3",3250,1.35234150829067
"CNS19","Other Services","Q3",3300,1.3488020808877
"CNS19","Other Services","Q3",3350,1.34658864494933
"CNS19","Other Services","Q3",3400,1.33984521701659
"CNS19","Other Services","Q3",3450,1.33875267214301
"CNS19","Other Services","Q3",3500,1.33441420124963
"CNS19","Other Services","Q3",3550,1.32998155511209
"CNS19","Other Services","Q3",3600,1.3261662191963
"CNS19","Other Services","Q3",3650,1.32296794202379
"CNS19","Other Services","Q3",3700,1.32159857662881
"CNS19","Other Services","Q3",3750,1.31930253240014
"CNS19","Other Services","Q3",3800,1.31805890187295
"CNS19","Other Services","Q3",3850,1.31488461122236
"CNS19","Other Services","Q3",3900,1.31376119765918
"CNS19","Other Services","Q3",3950,1.31372497746301
"CNS19","Other Services","Q3",4000,1.31161262336465
"CNS19","Other Services","Q3",4050,1.30895238245505
"CNS19","Other Services","Q3",4100,1.30845063001227
"CNS19","Other Services","Q3",4150,1.30732746357768
"CNS19","Other Services","Q3",4200,1.3055211567235
"CNS19","Other Services","Q3",4250,1.30399748348253
"CNS19","Other Services","Q3",4300,1.30124175589783
"CNS19","Other Services","Q3",4350,1.30030886386696
"CNS19","Other Services","Q3",4400,1.29983063004621
"CNS19","Other Services","Q3",4450,1.29795341645953
"CNS19","Other Services","Q3",4500,1.29596537748887
"CNS19","Other Services","Q3",4550,1.29349624368538
"CNS19","Other Services","Q3",4600,1.29125623702669
"CNS19","Other Services","Q3",4650,1.29137712148592
"CNS19","Other Services","Q3",4700,1.28975120152237
"CNS19","Other Services","Q3",4750,1.28951774877837
"CNS19","Other Services","Q3",4800,1.28993091679931
"CNS19","Other Services","Q3",4850,1.28825652591974
"CNS19","Other Services","Q3",4900,1.28860928882704
"CNS19","Other Services","Q3",4950,1.28755544339128
"CNS19","Other Services","Q3",5000,1.28702160424393
"CNS19","Other Services","Q4_high",0,0
"CNS19","Other Services","Q4_high",50,0.198386515888
"CNS19","Other Services","Q4_high",100,1.1903911733622
"CNS19","Other Services","Q4_high",150,1.88858048695374
"CNS19","Other Services","Q4_high",200,2.08348831722435
"CNS19","Other Services","Q4_high",250,2.03523883802378
"CNS19","Other Services","Q4_high",300,2.02632138741496
"CNS19","Other Services","Q4_high",350,1.9664444463788
"CNS19","Other Services","Q4_high",400,1.91202726718488
"CNS19","Other Services","Q4_high",450,1.85143545803377
"CNS19","Other Services","Q4_high",500,1.8013711463219
"CNS19","Other Services","Q4_high",550,1.74350626052458
"CNS19","Other Services","Q4_high",600,1.7183944109792
"CNS19","Other Services","Q4_high",650,1.67825373380491
"CNS19","Other Services","Q4_high",700,1.62996150112845
"CNS19","Other Services","Q4_high",750,1.59439726845795
"CNS19","Other Services","Q4_high",800,1.58193218725119
"CNS19","Other Services","Q4_high",850,1.56541982332182
"CNS19","Other Services","Q4_high",900,1.54563276665617
"CNS19","Other Services","Q4_high",950,1.51989672386914
"CNS19","Other Services","Q4_high",1000,1.49980445434889
"CNS19","Other Services","Q4_high",1050,1.47940910266169
"CNS19","Other Services","Q4_high",1100,1.46759317031403
"CNS19","Other Services","Q4_high",1150,1.43830914311674
"CNS19","Other Services","Q4_high",1200,1.41746589793788
"CNS19","Other Services","Q4_high",1250,1.39815114030933
"CNS19","Other Services","Q4_high",1300,1.3801344850542
"CNS19","Other Services","Q4_high",1350,1.36287404012725
"CNS19","Other Services","Q4_high",1400,1.35178310224588
"CNS19","Other Services","Q4_high",1450,1.33689816022889
"CNS19","Other Services","Q4_high",1500,1.32623256469663
"CNS19","Other Services","Q4_high",1550,1.31071174005956
"CNS19","Other Services","Q4_high",1600,1.29724221540927
"CNS19","Other Services","Q4_high",1650,1.28854963417009
"CNS19","Other Services","Q4_high",1700,1.27778565226652
"CNS19","Other Services","Q4_high",1750,1.27400471493225
"CNS19","Other Services","Q4_high",1800,1.26320757912275
"CNS19","Other Services","Q4_high",1850,1.25722102226107
"CNS19","Other Services","Q4_high",1900,1.24987640347478
"CNS19","Other Services","Q4_high",1950,1.24524356783008
"CNS19","Other Services","Q4_high",2000,1.23709294154804
"CNS19","Other Services","Q4_high",2050,1.23358884470209
"CNS19","Other Services","Q4_high",2100,1.23006027384686
"CNS19","Other Services","Q4_high",2150,1.22245010039481
"CNS19","Other Services","Q4_high",2200,1.2156118979928
"CNS19","Other Services","Q4_high",2250,1.20872171022272
"CNS19","Other Services","Q4_high",2300,1.20509666423461
"CNS19","Other Services","Q4_high",2350,1.19918344330827
"CNS19","Other Services","Q4_high",2400,1.19568216677245
"CNS19","Other Services","Q4_high",2450,1.19263140372904
"CNS19","Other Services","Q4_high",2500,1.18572572618483
"CNS19","Other Services","Q4_high",2550,1.18222970868685
"CNS19","Other Services","Q4_high",2600,1.1779776054899
"CNS19","Other Services","Q4_high",2650,1.17578542276489
"CNS19","Other Services","Q4_high",2700,1.17118335809379
"CNS19","Other Services","Q4_high",2750,1.16946347550774
"CNS19","Other Services","Q4_high",2800,1.16649006104323
"CNS19","Other Services","Q4_high",2850,1.16330737464052
"CNS19","Other Services","Q4_high",2900,1.15974096336719
"CNS19","Other Services","Q4_high",2950,1.1572113706065
"CNS19","Other Services","Q4_high",3000,1.15332064991724
"CNS19","Other Services","Q4_high",3050,1.15032621433027
"CNS19","Other Services","Q4_high",3100,1.14884878737676
"CNS19","Other Services","Q4_high",3150,1.14476128441249
"CNS19","Other Services","Q4_high",3200,1.14137547757934
"CNS19","Other Services","Q4_high",3250,1.1394628989199
"CNS19","Other Services","Q4_high",3300,1.13815014201138
"CNS19","Other Services","Q4_high",3350,1.13630304166682
"CNS19","Other Services","Q4_high",3400,1.13229205849016
"CNS19","Other Services","Q4_high",3450,1.13067046253804
"CNS19","Other Services","Q4_high",3500,1.12873490085453
"CNS19","Other Services","Q4_high",3550,1.12656635660129
"CNS19","Other Services","Q4_high",3600,1.1243187068335
"CNS19","Other Services","Q4_high",3650,1.12205552827669
"CNS19","Other Services","Q4_high",3700,1.12075026609585
"CNS19","Other Services","Q4_high",3750,1.12007090561044
"CNS19","Other Services","Q4_high",3800,1.11887872949114
"CNS19","Other Services","Q4_high",3850,1.11763686214437
"CNS19","Other Services","Q4_high",3900,1.11743055752206
"CNS19","Other Services","Q4_high",3950,1.11743929936561
"CNS19","Other Services","Q4_high",4000,1.1160399495064
"CNS19","Other Services","Q4_high",4050,1.11408182597053
"CNS19","Other Services","Q4_high",4100,1.11144323309294
"CNS19","Other Services","Q4_high",4150,1.11105049405771
"CNS19","Other Services","Q4_high",4200,1.11074881675743
"CNS19","Other Services","Q4_high",4250,1.11036275353445
"CNS19","Other Services","Q4_high",4300,1.11016402654207
"CNS19","Other Services","Q4_high",4350,1.10889151884043
"CNS19","Other Services","Q4_high",4400,1.10910672875243
"CNS19","Other Services","Q4_high",4450,1.10744990215602
"CNS19","Other Services","Q4_high",4500,1.10713477341991
"CNS19","Other Services","Q4_high",4550,1.10580840485095
"CNS19","Other Services","Q4_high",4600,1.1066118708333
"CNS19","Other Services","Q4_high",4650,1.1057838459619
"CNS19","Other Services","Q4_high",4700,1.10473056894041
"CNS19","Other Services","Q4_high",4750,1.10358215759591
"CNS19","Other Services","Q4_high",4800,1.10233232444035
"CNS19","Other Services","Q4_high",4850,1.10088612372178
"CNS19","Other Services","Q4_high",4900,1.10087777118893
"CNS19","Other Services","Q4_high",4950,1.0990701166889
"CNS19","Other Services","Q4_high",5000,1.09823624144437
